"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Germany","Poland","Austria","Hungary","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Montenegro","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Kosovo","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","South Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"Grenada",94.74,3.0304,0.5307,0.1135,0,3.2085,2.1666,271.9756,15.7858,7.6862,0,4.744,5.8989,8.1139,6.8337,0,0.0124,0.5504,2.4436,0.0048,0,0.7246,0.1473,0.4884,0.1379,2.3018,0.0197,0.0077,0.1906,8.5617,0,0,0.4904,0.3695,0.0184,8.2935,0.725,1.1442,0.1432,0,1.3838,0,0,0.1822,0.4036,0,0.0275,0.3897,0.0931,0.0353,0,0.0097,0,1.2788,0,0,0,0.0009,0.0001,0.1049,0,0,0,0,0.0035,0,0.0008,9.0007,0,0.1112,0.0008,0,0,0.0047,0,9.0004,0.0108,0,0.0029,0.7087,0.6375,1.1696,0,0,9,0,0,0,9,0,0,0,0,0.021,0.0732,0,9,9,0,0,0,54.6699,9,0,9,0,0,0.0177,0,0.195,9,9,0,0,0,0,9,9,0,0.0281,9,0.4035,9,9,0,0,0,0,0.019,9,0.0001,0.0069,0.0006,0,9,0,9,0.6916,9,0.3574,0,0.0375,0,0,0.2098,0,9,9,0,9,0,9,0,0,9.1325,0,0,8.618,0,0.0728,9,2.7424,3.1085,1.4521,9,0.8043,0,0,0.0025,9,0,1.4951,9,9,0,1.4291,0.0673,9,0.1687,1.3543,0,0.0704,0,2.5563,0,9,0,0,0,0,0,0,0,0,9
"St. Lucia",711.79,11.2896,0.2438,0.328,0.0831,31.4945,5.4516,266.3759,38.2031,2.1873,4.744,0,7.6102,7.5209,2.3964,0,0.6283,2.6943,4.8097,0,0,3.1193,4.6051,65.5554,0.438,2.1136,14.8891,0.4508,3.0855,110.6915,0,0.0001,0.545,0.7181,0.3006,11.7661,0.0207,5.1279,1.8706,0,6.2185,0,0,2.6013,0.5826,0,0.0524,3.2692,0.1146,0.1223,0.0002,0.0177,0.0001,3.2912,0,0,0,0,0,0,0,0,0,0.0008,0.0363,0.0052,0.0054,0,0,0,0,0,0,0.0168,0,0,0,0,0.0135,1.9052,0.1567,0.3794,0,0,0.0217,0,0,0.0407,0.0069,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1043,0,0,0,0,0.0018,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0.2168,0,0,0.0022,0.4668,0.0003,0,0.0001,0,0,0,0.0016,0,0.0855,0,0.0568,0.8838,0,0.0046,0,0.0203,1.1608,0.1063,0.0121,0,0,0,0,0.9493,0,0,0,0,0,0,0.0077,24.1758,0,0.4322,2.6395,3.6598,6.7247,1.1551,0,0.4849,0.1593,0,0.0254,12.7251,0,5.6792,0,0,0,0.5837,0.0451,0,0.1196,0.5518,0,0.817,0,3.7839,0,0,0,0,0,0,0,0,0.0006,0,0
"St. Vincent and the Grenadines",99.61,9.6012,0.0784,0.0175,0.0441,4.0173,1.5959,127.4789,20.3761,6.1405,5.8989,7.6102,0,5.7523,2.5417,0,0.2246,0.0528,1.4602,0,0,0.3636,0,1.5131,0.2404,3.051,0.1166,0.1947,0.5251,4.4067,0,0,0.3977,0.2967,0.0001,23.1062,0.3257,2.2741,0.165,0.0164,5.88,0,0,26.3012,0.8518,0,0.0405,2.1549,0.1276,0.0256,0.0118,0.0077,0,22.4002,0,0,0,0.0043,0,3.4499,0,0,0,0.0038,5.3723,0.0097,0.3908,0,0.084,0.0142,0.0252,0.1825,0.0716,0.0211,0,0,9,0,0.3532,1.0549,0.8441,71.2449,0,0,0,9,0,0,0,0,0,0.0001,0,1.4393,0,0,0,0.0066,0.0047,0,0.001,0.0265,0,9,0,0,0,0.0062,0,0,0,0,0,0,9,0,9,9,0.0028,0,0.0017,0.1641,0.0013,0,9.0003,0.0166,0.1249,0,0,9,0,0.1877,0,0,0,0,0.0023,7.5374,0,0.1868,0.0132,0.019,0.0062,0,0.0689,0,0,0,0,0,0,0,0,0,0,0,9,27.8127,0,1.8896,0.211,1.0097,2.7054,2.0034,9,0,0.0877,0,0.0435,0,0,0.3122,0,0,0,0.3715,113.6611,0,0.0361,1.0677,0,0.3418,0,1.1601,0,9,0,0,9,0,9,0,0,0,0
"Antigua & Barbuda",135.3,14.8572,0.2942,0,0,12.0494,6.2414,103.1977,21.3045,15.8585,8.1139,7.5209,5.7523,0,4.3607,0,1.0861,0.3322,0.7172,0.0304,0,0.3207,0,0.3926,0.069,4.6262,21.2728,0.0073,0.6424,5.6457,0.0007,9,1.0347,0.5178,10.1414,13.2563,0.0051,3.8904,56.6845,0,9.5471,0,0,2.0852,0.5371,0,0.1844,27.4639,0.2345,0.0442,0.0674,0.3588,0.0148,6.5281,0,0.1993,0.0244,0,0,0.08,0,0,0,0.0058,0.001,0.0817,0.9086,0.1304,0.039,0.0989,0.0043,1.2685,0.16,0.0963,0.0011,9,0,0,0.1789,4.1779,0.9106,0.9776,1.8431,0,0,0,0,0,0,5.716,0,0,0,0.0423,0.0071,9,0,9,0.0507,0,0,5.8904,0,0,0,0,0,0.0031,0,0.1753,0,0,0,0,0,0,0,0,0.1836,0,0,2.1454,0,0,0,0,0.2048,0,0.1413,0,0,11.6022,0.0086,0,0,0,0,6.3705,0,0.0034,0,0.018,0,0,0,0,0,9.0211,0,0,0,0,2.003,0,0,0,0.0414,245.2755,0,0,0,35.6094,9.0561,1.5971,0,0.0068,0,0,0.0956,9,0,0,0,0,0,9.0556,348.0526,0,0.9616,4.2859,0,1.9233,0,0.8783,0,0,0,0,0,0,0,0,0,0,0
"St. Kitts and Nevis",131.21,0.6512,0.05,9.0009,0.0894,2.2937,2.9529,118.5471,22.7341,5.7179,6.8337,2.3964,2.5417,4.3607,0,0,0.0321,0.5732,0.5081,0,9,0.2306,14.1557,0.3437,0,1.5027,0.0038,0.0287,1.1965,1.3496,0.0005,9,0.167,5.531,0.1612,9.3099,0.1235,2.3494,10.6715,0,2.3214,0,0,2.5043,4.4072,0,0.0835,105.6472,11.8997,0.3904,0.0006,1.1755,0.0794,65.4093,0,1.2011,1.0234,0,0.0005,0,0,0,0,0.6279,1.9863,0.0336,1.0176,0.0014,0,33.4475,0.0148,0.3317,0.1008,0.1145,0.0095,0.0031,0,4.7192,1.3597,1.1435,4.3924,0.0535,0.0249,0,0,0,0,0,0,9,9,0,0,0.0147,0,0,0,0,9,9,9,0.2498,9,9,9.0058,9.0003,0,0,0,0.125,9,9.058,0,0,0,0,0,0,0.8574,0,0,0.0677,0.0021,0,0,9.0129,0,0,0.0001,0,0,0.0804,9,0,0,0,9.0105,7.1499,0,0,0,0.4683,9.0034,0.1999,9,0,0,9,9.0975,9.0066,0,9.0962,0,0,9,0,0.0217,17.1284,0,6.6379,10.1233,2.8861,5.686,1.3154,0,9.1285,0,0,0.0001,0,0,9.4308,9,9.0017,0,0.0607,2.1762,0,0,1.335,0,0.2117,0,0.0441,9.0002,0,0,0,9,0,0,0,9,0,0
"Mexico",77071.3,17703.801,67.2091,394.6664,44.2019,936.4301,191.423,165.9932,0,0,0,0,0,0,0,0,150.678,1278.5425,54.7726,607.4438,226.3157,2336.8067,500.7329,4493.0146,2263.2099,10.5267,5.3143,841.6358,1357.9872,1512.1548,244.9989,177.5749,956.0695,879.389,26.8904,1361.2425,782.9709,2542.1071,589.366,725.2746,2680.9971,0,0,440.2021,2300.1685,0,383.0198,10595.1231,705.7623,914.0545,177.738,267.8068,82.2821,4977.7852,0,0.9511,0,1.2595,5.127,6.107,0,0,0,44.5684,133.0899,2.0923,61.0804,6.1359,194.4759,285.6527,95.9176,2.0302,65.0671,122.1982,15.8076,9.6399,0.9939,6.1702,567.8541,1249.7644,26.4936,327.7833,0.5291,0,0,0,0,0,0,4.9235,0,0,0,76.7572,0,0,0.2786,0,0,0.3692,0,416.5753,0,0,0,5.0233,0,0,16.2814,0,0,0,0,0,0,0,0,3.66,3.3787,0,0,568.4954,9,0,0,0,0,0,0.3546,0,186.8585,72.9695,77.5107,61.0411,3.851,0,21.99,421.0252,0,10.9963,0,13.5494,32.3692,536.7121,54.6319,0,61.7991,0,268.7937,0,17.5616,0,0,9,1.3143,0,107.9045,56938.684,0,6870.8256,0,12557.4098,14564.9833,1140.466,0,180.5568,97.1584,0,156.261,0.0929,0,3988.0501,44.443,0,775.496,5588.5263,840.9652,0,1642.2563,748.0973,0,1656.4113,0,192.1114,0,0,0,0,0,0,0,0,0,0,0
"Belize",131.52,6.3333,1.2334,109.3767,0.0417,0.555,16.1154,39.8131,1.0176,0.1041,0.0124,0.6283,0.2246,1.0861,0.0321,150.678,0,67.1669,5.5817,11.8597,0.0764,13.961,0.1895,1.8114,0.2063,6.4687,0.5859,0.2288,1.1381,5.0229,0.0161,1.9929,1.141,0.9147,0.4908,95.9048,16.5034,7.0085,2.2072,0,0.9517,0,0,15.1257,1.8173,0,12.0896,28.4079,11.13,5.2738,2.0845,5.5126,0,14.8931,0,0.0168,0.0528,0,0.008,0.234,0,0,0,0.4045,0.0006,0.0004,3.5573,9.0294,0.005,14.2836,0.0072,3.4339,0.0041,169.2614,0.8971,8.717,0.1264,2.5561,6.5258,0.7783,5.1267,3.7608,0,0,0,0,0,0,0,0.0024,0,0,0,21.5908,0,0,0,0,0,0,0,28.5018,0,9,0,0,0,0,0,0.2045,0,0,0,9,0,0,0,0,2.2425,0,0,0.7964,0,0,0,0,0,0,0.6106,9,0.0089,0.3019,1.5108,0,9,0,0,9.4418,0,0.311,0,0.0238,0,0,0,0.0007,0,0,0,0,0.1268,0,0,0.0398,9,0,0.001,127.6938,0,1.0034,0,6.3994,8.5083,26.5986,0,2.6368,2.6624,9,0.3745,0,0,0.7708,0.0275,0,0,1.6192,11.396,0.2807,0.5663,0.5341,0,2.9273,0,0.2501,0,0,0,0,0,0,0,0,0,0,9
"Guatemala",2038.8857,317.8346,27.5602,11.2024,37.9541,1.9752,25.8104,117.4829,5.7355,5.062,0.5504,2.6943,0.0528,0.3322,0.5732,1278.5425,67.1669,0,432.9203,115.4201,249.3334,132.4208,399.6016,730.8212,87.6749,6.145,1.6,103.2151,60.5439,226.6527,1.8349,0.761,16.2233,182.9256,62.8802,43.5515,11.9934,186.7978,98.6842,5.9358,50.1263,0,0,14.1397,94.2324,0,5.8961,169.0251,8.4414,13.2821,0.8109,0.9205,0.0507,62.0054,0,0.0153,6.4302,0.3027,0.2319,3.8753,0,0,0,0.8403,1.3749,0.0275,2.1401,0.8276,35.9013,29.0835,7.4111,0.5746,0.8826,13.4125,1.8184,0.0351,0.4825,0,39.1058,24.5209,103.4353,12.2066,0.6207,0,0,0,0,0,0,1.3269,0.401,0.0122,0,0.0174,14.4065,0,0.078,0,55.8957,0.6173,25.4396,0.2416,0,0,0,11.1763,0.2079,0.0057,4.5229,0.5271,0,0,0,0.4041,0.1387,0,17.5053,0.0378,0.089,0.1996,0,0.6344,0.0051,0,0,0.0335,0,0,0.0419,0,0.8878,5.2621,54.9772,0.7358,1.4858,0,0.7689,24.087,0,5.9896,77.7454,8.4837,13.1662,29.1003,46.9969,1.2365,6.7638,1.0911,5.7988,53.4705,0.0787,0.0288,9,0,0,0,0.0002,1449.9696,0,66.787,0.3121,245.4271,17.9401,227.7477,9,0.4589,8.6963,0.0716,4.3497,9,0.0089,117.2192,0.3596,0,25.1848,24.4864,16.3566,0,2.854,31.6185,0,0.2847,0,3.4587,0,0,0,0,0,0,0,0,0,0,0
"Honduras",786.1938,215.0565,1.5174,23.1152,15.6261,26.2398,8.7662,18.8268,2.3156,1.2728,2.4436,4.8097,1.4602,0.7172,0.5081,54.7726,5.5817,432.9203,0,39.2306,98.6817,227.8428,291.5003,306.4698,69.6966,0.4028,0.0644,178.3502,97.2249,70.2058,0.2606,0.1783,38.3749,34.5929,48.173,111.4194,0.5601,102.9339,82.9708,0.0026,21.5119,0,0,9.6913,28.2163,0,3.3337,180.9908,2.7835,2.3488,0.8555,4.8211,0.1749,7.4974,0,1.1506,0.2881,0.2326,0,2.32,0,0,0,0.7394,1.3911,0.0563,2.9093,0.1621,0.9938,44.3397,3.8803,0.7727,0.0016,1.4262,4.358,0.2514,1.8888,0.0001,5.6315,12.195,5.0118,10.2065,0.2283,0,9,0,0,0.0022,0,0.0885,0.0643,0,0,0.0021,0,0.0756,0,0.0031,0.353,0,1.3003,0.027,0.0245,0,0,0,1.5126,0.206,0.0945,1.1246,0,9,0,9,0,9,0.4524,0.5492,0.0002,0.745,0.0595,13.9549,9,0,0,0.0097,0,9,0.0317,0,0.6252,3.6592,0.3626,0,0.198,0,0.2078,7.8788,0,3.1047,0.0518,0.0093,0.0809,9.8944,1.3712,1.5718,0.0009,0,0.6002,0.336,0.0005,0.1173,0,9,0.0027,0,0,241.567,0,23.1553,30.8179,18.1054,45.6236,54.8804,0,1.8213,1.0567,0,1.2529,9,0.0001,80.0824,9.1374,0,6.1315,15.709,17.0161,0,0.1405,2.9797,0,32.8554,0.1176,2.2522,0,0,9,0,0,9,9,0,0,0,9
"El Salvador",1673.9785,68.9729,0.0049,7.1029,6.6172,36.0222,20.8627,52.0801,0.019,0.0468,0.0048,0,0,0.0304,0,607.4438,11.8597,115.4201,39.2306,0,75.8491,34.1529,43.3633,153.6994,272.6729,3.2338,0.0538,70.5827,25.5625,147.0638,0.3734,0.1159,8.7615,50.314,25.276,26.9195,6.7706,11.4888,34.9415,0.3882,48.525,0,0,31.013,54.9246,0,8.219,81.1984,0.8413,7.7434,0.7631,33.9182,0.106,40.7705,0,0.0003,0.0002,0.0003,0.0174,0.1092,0,0,0,0.021,0.988,0.307,1.2795,0,0.0583,7.1857,0.2207,0.0929,1.5568,6.1719,6.0805,0.06,0.0002,9.002,9.7182,24.1944,37.966,11.7563,0.0804,0,9,0,9,0.1067,0,0.0033,0,0,0.0001,0.0209,0.0021,9,9,9,0.0017,0,0.0053,0.0002,0,0,9,9.0127,0,0,0.0746,0.0041,9,9,9,0,9.0435,0,0.0132,0,0.0022,0.0061,0,1.9215,0.0075,0,0,0,0,0,0.1444,0.9986,1.444,0.6905,0.2079,0.1309,0.3886,0,0.1637,3.1844,0,0.0533,0.0743,0.8139,1.9977,6.2189,3.3874,0,0.0425,0,6.7381,8.4495,0.0712,0.0416,9,0,9,0,0.0017,687.1827,0.0126,121.8712,0.6994,185.3387,137.9637,89.0376,9.0035,1.4589,1.2508,9,2.771,0,9,55.9706,3.1292,0,13.6085,18.9777,16.1606,0,2.4657,36.3121,0,16.2749,0.2279,13.8242,9,0,0,0,0.0024,0,0,0,0,0,9
"Nicaragua",2035.3374,393.75,0.1651,0.2995,14.9332,19.9815,1.4701,13.5871,0.1509,0.0054,0,0,0,0,9,226.3157,0.0764,249.3334,98.6817,75.8491,0,335.5438,17.4566,8.0227,642.0423,1.3228,0.1263,7.8625,13.168,143.8575,3.3367,2.6835,30.6951,50.7361,11.8007,21.2881,1.6506,14.3653,27.2125,0.0705,15.0405,0,0,10.8469,4.8202,0,2.3103,35.7218,0.619,3.429,1.3802,1.5576,1.9239,6.4752,0,0.0363,0.0291,0.0003,0.0159,0.037,0,0,0,0.0257,0.0454,0.0045,0.1909,0,21.2854,35.8864,0.1053,0.0044,0.2505,3.8628,1.5427,0.0276,9,0,4.5391,16.3913,5.4119,4.6518,1.7033,0,0,0,0,0,9,0.0103,0,0.0003,0.0657,0.0411,9.0002,9,9,0,13.6798,0.6929,0.0102,0.0027,9.0008,0.0118,9,0.203,0,4.5614,0.0481,0.0011,9,0,0,0,0,0,9.112,0,0.0029,0.0002,9.0003,2.0886,0,0,0,0,0.0056,9,0.0786,9.0001,0.2673,0.0002,0.1013,0.011,0.0044,0,0.0473,9.3157,9,2.5614,0.0001,0,0.1536,6.597,4.2376,0.4874,9,0.0112,0.1859,2.3743,0,0,0,9,0,0,0.0111,536.9385,9.0027,40.2481,1.2535,58.7204,119.5878,82.9462,9,0.8615,0.7545,0,1.8528,9.0076,0,89.3151,0.6693,9.0087,9.325,14.3802,3.0882,0,2.7247,9.6488,0,11.4482,9.0061,5.2213,0,0,0,0,0.0054,9,0,0,0,0,9
"Costa Rica",3112.8529,467.6556,6.7065,30.3423,18.5664,243.7426,53.3035,56.7679,8.9049,1.3819,0.7246,3.1193,0.3636,0.3207,0.2306,2336.8067,13.961,132.4208,227.8428,34.1529,335.5438,0,174.7174,275.1062,28.7617,10.1549,1.9614,27.0753,9.9023,109.9629,0.9737,74.0669,244.2296,111.9375,21.7736,3149.7158,20.3369,516.2715,386.7852,1.0527,49.5517,0,0,42.0524,91.489,0,56.2253,104.8175,5.9642,35.4166,15.3617,3.2326,2.5883,63.1897,0,0.0135,0.1574,0.7456,0.2531,10.4094,0,0.054,0,1.4573,17.3835,0.1104,1.5148,2.8184,0.1804,101.6939,6.1945,0.9027,0.6042,35.8851,16.6667,3.1164,1.5268,0.1531,0.1484,8.1538,44.2033,25.9463,2.6448,0,0,9,0,9.0123,0.0027,0.2202,0.0021,0.0308,0,2.5173,0.0001,0.0164,0,0.28,1.1057,0.0062,4.7795,0.8,0.5603,0.0168,0.0192,0.0197,0.0533,0.0243,0.0068,0.0072,0,0.0001,0.0055,0,0.0165,0,0.0999,0.6575,0.0458,0.0012,0.6032,31.2799,0.0012,0.0089,0.0511,0.1195,0.0554,0.0038,0.2207,0,1.2124,16.5826,0.008,7.3577,0.016,0,3.7327,38.0048,0.0156,1.863,0.6884,1.3124,0.949,58.984,5.357,0.0385,0.0832,0.0046,3.1501,0.139,0.151,0.0251,9.0089,9.0033,0.0002,0.0433,0.0257,4910.958,0.0207,35.063,3.287,62.3661,184.4406,118.2226,9.0269,4.2853,4.8397,0.497,0.9198,0,0.0014,67.5026,3.3356,0.0008,35.3451,1755.2671,577.2817,9,5.8676,2.8129,0,136.0893,0.0417,8.7675,0.0001,0.0001,0.0006,9,0.018,0,0.0581,0,0.0002,0,0.0025
"Panama",2642.8409,14.6121,2.0847,2.0873,0.0216,63.6908,2.3363,3.0824,1.913,0,0.1473,4.6051,0,0,14.1557,500.7329,0.1895,399.6016,291.5003,43.3633,17.4566,174.7174,0,326.7359,30.2532,15.5516,7.0729,1787.3253,16.458,175.4311,3.33,11.2158,6.1213,85.5514,19.044,55.3636,9.8136,21.7634,8.3542,0.6044,244.4519,0,0,72.4001,318.7729,0,2.1116,189.7454,2.8642,11.1363,0.7308,1.6226,0.127,118.7487,0,2.1011,0.1212,0.0654,0.7289,3.0411,0,9,0,0.4903,137.0851,0.0018,1.2022,0.4479,1.3317,953.2661,0.3638,0.1827,56.791,16.4799,1.4809,1.812,1.4484,11.8777,4.638,20.9749,36.6057,21.8061,1.769,0,9,9,9,0,0,0.2821,0.0154,0,0,1.2393,0,9,9,0,0.5687,0.0408,0,0.1633,0,9,0,0,0.0003,0.0784,0.272,0,9,0,9,0,0,0,0.0303,0.1912,0.4636,0,0,7.7633,0,0,0,0,0.6046,0,2.5601,0,0.4537,0.03,0.4267,0,0,0,0.5048,68.9141,0,0.8331,0,0.0274,0.6249,29.9574,0.4368,0.0513,0.0051,0,0.5937,0.0578,22.5869,0,0,0.1017,0,0,0,979.6609,0,15.0957,0,159.6701,48.2474,12.8301,9,3.0142,9.4326,9,0.952,0,9.0154,105.384,13.8154,9,4.1449,157.9644,45.2948,0.0176,0.7442,1.3181,0,4.576,0,23.4346,9,0,0,0,0,0,0,0,0,0,0
"Colombia",5723.761,261.8659,608.1092,8.6175,59.8471,337.1888,43.7239,44.5609,41.1555,1.6329,0.4884,65.5554,1.5131,0.3926,0.3437,4493.0146,1.8114,730.8212,306.4698,153.6994,8.0227,275.1062,326.7359,0,2050.3539,8.2128,6.0536,1414.5471,744.8234,981.6268,364.355,64.5699,817.259,1297.738,39.3237,820.8022,23.9978,2219.2681,343.9943,9.5942,981.0301,0,0,322.5425,1664.7848,0,209.6227,1302.9341,83.5641,178.654,51.5746,46.7215,24.7599,249.0171,0,1.1233,0.6639,0.4705,0.4506,53.197,0,0.8635,0,11.0586,4.1571,1.415,7.068,0.4324,14.8544,157.6998,5.6123,1.8372,20.9126,29.4032,2.8526,0.4251,2.83,0.7787,119.9456,106.7646,43.383,48.0441,0.1745,0,0.0013,0.0012,0,0.0018,0.0505,1.885,1.0176,0.9657,0.0039,21.4098,0.4671,1.5834,13.5946,0.0465,0.807,0.003,1.6886,8.7811,2.8388,0.127,2.3973,2.3663,1.9082,3.3201,0.5517,1.9285,0.0064,0.0031,0.0007,0.158,0.3032,0.0021,15.0543,2.4491,1.6974,0.8786,1.4174,5.0204,3.4853,0.0104,0.0005,6.4168,1.6998,0.003,1.0576,0.0255,44.9781,17.7688,6.6806,13.1729,0.0269,0,0.6423,505.9082,27.5512,15.5858,1.8238,15.0372,15.8528,220.7557,55.7822,3.1056,0.3161,0.6035,4.4631,47.0212,1.0437,0.1429,0.0354,0.0033,0.0264,0.756,2.0236,6783.7781,0.0057,517.0498,4.8189,1089.8218,1039.0554,3152.8582,0.1612,56.46,31.8245,0.1712,17.3945,0.0277,0.1024,264.736,10.0061,0.1361,297.1607,190.6111,1081.5726,0.0532,35.7895,204.2326,0,7.1857,0.1434,2.3268,0,0,5.9803,0,0.3504,0.0032,0.0884,0,0.0016,0,4.254
"Venezuela",17935.801,460.537,149.6496,4141.1916,3.321,1078.1639,1018.7361,14.8968,9.1245,0.055,0.1379,0.438,0.2404,0.069,0,2263.2099,0.2063,87.6749,69.6966,272.6729,642.0423,28.7617,30.2532,2050.3539,0,37.8151,2.3695,458.7649,770.0201,4036.0099,141.6353,64.6595,441.5556,2265.1886,61.4903,121.0249,58.2412,96.1517,25.9308,1.2161,564.2579,0,0,453.1195,158.2814,0,257.8524,705.98,53.4202,133.0947,22.8926,14.0091,21.7853,926.1275,0,0.0052,3.1033,0.0018,16.0209,0.1299,0,8.4748,0,3.1157,26.2683,0.007,1.862,0.0048,6.7835,2687.0812,0.1736,0.0377,3.8508,2.4972,91.0453,0,0,5.0513,48.4404,583.4578,48.0108,79.8133,5.4618,0,9,0,0,0,0.0977,3.5299,0,0,0,0.0584,0,0,0.0476,0,0.0399,9.3074,0.0101,167.8593,0.0189,0,0,0.0087,0,0,0.0096,0,9,0,0,0,0,0,0.0376,0,0.0157,0.2955,0,9.6154,0,0,0,0,0,0,0.0692,0,18.8525,25.3739,0.3867,0,0,0,9.6194,110.1859,0.0626,0.7098,90.7604,2.1664,9.8759,28.2,6.4973,0.0376,0.1282,5.1941,5.6007,33.0004,0.279,2.415,0,18.5148,0.0323,0,0.0208,6210.6455,9.0013,96.2868,22.8004,436.0828,243.5287,14681.7835,0,7.7394,0,0,1.2704,0,9,158.4037,0.9392,0,0,511.8187,5538.1922,0.0116,3.9701,67.4853,0,5.0835,0.0039,362.9726,0,0,0,0,0,0,0,0,0,0,0
"Guyana",72.9309,481.1708,0.2109,0.1198,0.7412,12.2733,32.2412,327.763,11.1839,3.7402,2.3018,2.1136,3.051,4.6262,1.5027,10.5267,6.4687,6.145,0.4028,3.2338,1.3228,10.1549,15.5516,8.2128,37.8151,0,136.5129,1.2211,1.2355,26.8914,0.1049,0.0003,1.3169,3.4757,3.2955,63.4362,3.4451,25.6921,35.603,1.7378,2.4748,0,0,2.2674,3.9521,0,30.9749,16.6029,1.9351,0.2425,0.0013,0.2905,0.0908,1.5243,0,0.1015,0,0.0004,0,1.1823,0,0,0,2.0086,0.0203,0.0489,2.6146,9.0319,0.1921,1.021,0.2789,0.0342,0.0134,63.8198,0.1213,0,9,9,32.8784,6.7504,0.0165,3.7496,0.0764,0,0,0,0,0.0481,9,0.0015,0,9,0,0.0006,9.4541,9,0.0056,0,0.1948,0,0.1129,0.0022,0.0094,0,0,0.0793,0,0.001,0.1113,0.4545,9,0,0,0,0,0,0,0.0003,0,0.0175,0,0.3933,0.0175,0,0,1.6353,0,0,0.0586,0,0.166,0.0024,0.0116,0,0,0,0.1641,6.0848,0.0053,2.799,0.0099,0.056,0.0202,0.2836,0.2763,0.0118,0,0.1301,0.0316,3.7458,0.0871,9,0,0,0,0,0.0438,132.3574,0,3.0888,14.3463,7.982,57.2038,14.9149,0,0.5667,0.0832,0.0013,0.2561,0,0,5.9653,9,0,0.0214,1.3668,2.0868,0,0.0424,1.6188,0,0.8747,0.0214,27.0982,0,0,0,0,0,0.0055,0,0,0,0,0
"Suriname",190.0074,127.1118,1.021,1.3379,0.3154,8.4067,8.538,112.7437,19.0462,0.3466,0.0197,14.8891,0.1166,21.2728,0.0038,5.3143,0.5859,1.6,0.0644,0.0538,0.1263,1.9614,7.0729,6.0536,2.3695,136.5129,0,0.0673,0.5173,11.7637,0.0004,0.0043,1.397,1.2756,0.055,2.2108,0.4963,63.607,199.2352,0.007,63.1668,0,0,0.1262,2.0879,0,6.5574,2.688,0.0564,1.2866,0.2112,0.1301,0.2355,45.146,0,0.0374,0,0.0004,0.0312,0.0167,0,0,0,4.8455,0.047,0.0601,0.211,9.0106,0.006,0.0222,0,0.2394,2.7116,0.0029,0.097,0,9,0,11.8217,0.6727,5.8891,14.446,4.8912,0,0,0,0,0.0228,0.038,0.4143,0.0132,9,0.0013,0.001,0,9,0.0029,1.0019,2.5304,0,0,0.0002,0,0,0,0,0,0.0034,9,0.0031,0,0,0,0,9,0,0,0,0.0009,0,0,1.2795,0.1709,0,0,0,0,0,0.0901,0,0.0956,0,0.0341,0.0028,0,0,0,1.0908,9,0.0245,0,0.0017,0.0081,0.0311,0.0006,0,9.0002,0,0.006,248.9944,0.0109,9,0,0,0,0,0.0002,0.8777,0,0.9602,5.6568,2.1594,12.1832,8.8084,9,0.1291,0.0036,0,0.0428,9,0,4.3518,0,0,0.9942,2.799,1.6759,9,0.0023,1.1217,0,0.1311,0,0.087,9,0,0,0,0,0,0,0,0,0,0
