"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Germany","Poland","Austria","Hungary","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"Grenada",67.03,3.4566,0.1478,0.0316,0,0.283,1.3838,59.5026,6.8118,2.141,0,1.3215,0.6935,2.2601,1.9035,0,0.0035,0.0614,0,0.0029,0,0.4307,0,0.4272,1.3651,3.408,0.0002,0.036,0.0333,2.4344,0,0.0002,0.1328,0.228,0.0266,10.5609,0.3122,0.7758,1.0683,0,1.8934,0,0,1.3545,0.4403,0,0.0175,4.3229,0.043,0.0433,0.006,0.0009,0.002,0.7733,0,0,0,0,0.1564,0,0,0.038,0.0648,0.0065,0.0005,9,0.01,0.0172,0.05,0.0016,0.0713,0.0073,0,9,0.0018,0,0.136,4.1555,0.6518,1.436,0,0,9,0,0,0,9,0,0,0,0,0,0.013,0,9,9,0,0,0,10.5595,9,0,9,0,0,0.0003,0.0026,0.0543,9,9,0,0,0,0,9,9,0,0,9,0.145,9,9,0,0,0,0,0,9,0,0,0.1027,0,9,9,0.0296,9,0,0,0,0,0,0,0,9,9,0,9,0,9,0,0,9.0015,0,0,0.342,0,0.3872,9,0.9397,10.5729,0.4593,9,0,0,0,0,9,0,0.4592,9,9,0,0.0032,0,9,0,0.2469,0,1.8225,0,1.5549,0,9,0,0,0,0,0,0,0,0,9
"St. Lucia",119.51,6.2898,0.0679,0.0914,0.0231,0.4919,3.789,58.5599,12.3501,0.6093,1.3215,0,2.1178,2.095,0.6675,0,0.175,0.1151,0.9415,0,0,0.745,1.2828,1.5271,18.9132,5.314,0.0039,0,0.3057,1.9259,0,0,0.2198,1.1368,0.0229,1.2025,0.1906,3.1515,1.9823,0.0834,6.0203,0,0,1.5316,0.5304,0,0,4.8421,0.1233,0.2167,0.001,0.0018,0.0039,1.4329,0,0,0,0,0.0004,0,0,0.0001,0.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6297,7.7956,0.4442,0.3901,0,0,0.0061,0,0,0.0113,0.0019,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0228,0,0,0,0,0.0005,0.0021,0,0,0.0004,0,0,0,0,0,0,0,0,0,0.1754,0,0,0.0006,0.13,0,0,0,0,0,0,0.0004,0,0.0238,0.0124,0.102,0,0,0,0.0022,0.3233,0.0491,0.0006,0,0,0,0,0.2076,0,0,0,0,0,0,0,2.7684,0,0.5291,0.7352,0.8217,9.3793,0.4535,0,0.0104,0.0444,0,0,9,0,1.5819,0,0,0,0.1049,0,0,0.0042,0.2944,0,2.0069,0,1.4615,0,0,0,0,0,0,0,0,0.0006,0,0
"St. Vincent and the Grenadines",78.8377,5.8691,0.1394,0.0936,0.024,0.8884,1.0651,36.9707,4.0691,1.0274,0.6935,2.1178,0,2.5551,1.2683,1.0107,0.0424,0.5447,0.4349,0.012,0,0.5256,1.1502,2.8942,1.7358,1.4961,0.0115,0.0027,0.1892,2.1624,0,0.0093,0.1464,0.2914,0.0877,1.0209,1.2358,1.464,1.8153,0.001,115.9355,0,0,0.2556,13.7313,0,0.0347,0.8755,5.4889,0.0426,0.0238,0,0,5.5172,0,0.0232,0,0,0.0505,0,0,0,13.9904,0.0078,0.0009,0,0.11,0.0003,3.32,0.0934,0.1146,1.966,0,0,9,0,0.0982,3.4969,0.4082,0.8358,0,0,0,9,0,0,0,0.0001,0,0.0008,0,0.0001,0,0,0.0013,0,0,0.008,0,0.9847,0.0104,9,0,0,0.0001,0,0,0,0,0,0.0038,0,9,0,9,9,0.0003,0,0.001,0.0381,0,0,9,0.0045,0.0007,0,0.002,9,0,0.081,0.0021,0,0.0001,0.0093,0.9729,0,0.0351,0.0049,0.0096,0.0079,0.0004,0.0185,0,0,0.0006,0,0,0,0.0014,0,0,0,0,9,2.041,0,1.5503,0.0289,0.1189,6.5728,1.6011,9,0.026,0.0111,0,0.0295,0,0,0.1957,0,0,0,0.1437,0.0899,0,0.0057,1.4086,0,2.2878,0,0.4461,0,9,0,0,9,0,9,0,0,0,0
"Antigua & Barbuda",113.7,12.0751,0.082,0,0,0.3842,2.9548,22.5868,6.2432,4.4174,2.2601,2.095,2.5551,0,1.2147,0,0.3025,0.0701,0.3476,0,0,0.2105,0,3.6725,0.871,4.5247,1.9165,0.0042,0.1557,0.4197,0.0175,9,0.2611,0.0578,9,13.1086,0.9364,5.9602,0.4567,0.0005,4.8184,0,0,2.0683,4.4612,0,1.4315,310.778,32.0986,0.2977,0.75,0.0106,0.0059,1.568,0,0,0.0576,0,0.0262,0,0,0,3.3682,0.0937,5.6366,0,0.07,0.0034,1.83,0.0686,0.6033,2.643,0,9,0,0,14.3632,1.5622,12.3913,1.3662,0.0325,0,0,0,0,0,0,0,0.0599,0,0,0.3899,0,9,0,9,0.0141,0.0002,0,1.1377,0,0,0,0,0,1.0711,0,0.0488,0,0,0,0,0,0,0,0,0.0023,0.0052,0,0.2152,0,0,0,0,0.0034,0,0.0136,0,0.0076,0.0062,0.0017,0,0,0,16.9651,0,0.0012,0,0.033,0,0,0.139,0,0,9.0041,0,0,0,0,0.4381,0,0,0,0,3.116,0,0,0,2.477,5.8929,3.1302,0,0,0,0,0,9,0,0,0,0,0,0.7657,48.5465,0,0.1503,2.3637,0,0.6571,0,0.3342,0,0,0,0,0,0,0,0,0,0,0
"St. Kitts and Nevis",41.06,3.9372,0.0139,9.0002,0.0169,0.2713,1.8918,25.9305,7.2625,1.5927,1.9035,0.6675,1.2683,1.2147,0,0,0.0089,0.0814,0.0288,0,9,0.0894,10.4361,0.2396,0,0.1949,0,0,0.0683,0.429,0,9,0.0036,0.0761,0,4.2967,0.1015,0.4205,0.3668,0,3.4689,0,0,0.1389,0.1207,0,0,0.4948,0.1259,0.0511,0.032,0.273,0.0017,39.6766,0,0,0,0.0018,0.0059,0,0,0,0.0119,0,0,0,0,0.4344,0.033,0.015,0.0022,0.9702,0,0.1589,0,0.2052,0.0228,0.0327,0.3505,12.8209,0.0006,0,0,0,0,0,0,9,9,0,0,0.0005,0,0,0,0,9,9,9,0.0483,9,9,9.0013,9.0001,0,0,0.0092,0.0348,9,9,0,0,0,0,0,0,0,0.0842,0,1.2425,0.0023,0,0,9.0036,0,0,0,0,0,0.2558,9,0,0,9.0023,0.7814,0,0,0,0.5537,9.001,0.0924,9,0,0,9,9.0213,9.0015,0,9.0268,0,0,9,0,0.0456,0.2854,0,0.2782,9.3129,0.4171,7.2464,0.2815,0,9,0,0,0,0,0,9.12,9,9.0005,0,0.1744,0.0396,0,0,0.51,0,0.107,0,0.1464,9.0001,0,0,0,9,0,0,0,9,0,0
"Mexico",23804.94,5029.5571,41.2705,157.127,3.9378,419.7625,97.9775,64.4911,10.8304,0,0,0,1.0107,0,0,0,61.7729,419.2556,150.6172,266.8674,118.0385,263.3903,77.6062,282.9835,230.652,0,1.4127,112.1514,63.9518,3007.9338,2.2903,6.7637,597.746,715.4488,91.166,535.436,584.0308,10.6786,117.7562,12.7769,1696.8313,0,0,735.5828,904.925,0,6.3505,5109.6953,38.2844,213.5442,8.158,25.9633,5.9493,2374.4679,0,0.9321,0.0793,0.1836,0.7647,0,0,7.2593,2.6456,3.3795,11.1871,0.2483,3.5416,213.0839,1.61,0.6984,4.2022,83.2088,0.342,0.2118,0.1317,0.4787,275.4754,770.2958,61.4669,157.1814,1.9941,0,0,0,0,0,0,0.7458,0.2483,0,0.3372,27.1524,1.0496,0,2.5382,0,0,0.6743,0.1293,13.5311,0,0,0,2.386,0,0.165,2.8577,0,0,0,0,0,0.3561,0,0,0,1.6733,0.0457,0,6.0867,9,0,0,0,0.6304,0,0.241,0,73.4539,14.8188,6.5528,13.7234,1.861,41.295,7.3965,0,10.9106,0,9.5716,6.116,327.1977,65.2022,0,3.3188,0,12.9096,105.9,2.6763,0,0,9,0.1452,0,5.1962,9063.8063,0.0022,2612.0313,0,4217.3756,6573.2879,548.7148,0,72.9593,15.4269,0,55.9557,0.0077,0.3,912.8856,1.8005,0,67.1,2901.9566,1182.6185,0.0504,844.3105,462.1914,0,50.0243,0,249.4958,0,0,0,0,0,0,0,0,0,0,0
"Belize",113.25,0.5818,0.3436,30.467,0,16.7099,6.6675,9.2235,0.0072,0.029,0.0035,0.175,0.0424,0.3025,0.0089,61.7729,0,4.7333,6.2592,9.0722,0.0004,4.3644,0.1601,1.2569,0.9637,0.1877,0.0297,0.0075,2.2854,2.7248,0.0076,0.0421,6.4193,2.32,0.0054,36.9198,5.8669,3.3167,0.4064,0,5.5349,0,0,0.4918,2.4972,0,0.084,4.0108,0.4878,2.0377,0.3895,1.8777,0.1641,1.9264,0,0,0,0.0286,0,0,0,0.0126,0.4691,0.0064,0.0416,9.1957,0.144,1.6277,1.353,1.2388,0.7316,0.8877,0.0686,1.2972,0.5232,0,0.0316,0.1561,0.1175,5.0928,0,0,0,0,0,0,0,0,0.0071,0,0,0.1069,0,0,0,0,0,0.0038,0,5.5051,0,9,0,0,0,0.0348,0.0081,0.057,0,0,0,9,0,0,0,0,0,0,0,1.3643,0,0,0,0,0.0127,0,0.6671,9,0.0177,0,0.0065,0,9,0,1.1321,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11.7157,0,6.3039,0,2.8261,7.4639,2.332,0,0.0943,0,9,0,0,0,1.2615,0.0001,0,0,4.6543,0,0.0542,1.9834,0.0185,0,0.1456,0,0.1279,0,0,0,0,0,0,0,0,0,0,9
"Guatemala",224.5962,54.6615,66.5877,8.8814,8.742,30.8124,8.0581,0.5911,166.1752,1.4803,0.0614,0.1151,0.5447,0.0701,0.0814,419.2556,4.7333,0,131.5408,53.5512,107.1074,149.4006,302.9653,89.5714,24.6822,0.3704,0.1688,0.3067,17.9258,123.6135,2.7453,0.8767,36.7279,30.3565,20.8286,11.8363,4.9826,40.9879,19.3161,0.1285,36.8742,0,0,132.6357,58.6111,0,0.2537,102.9161,2.2253,6.1013,0.1179,3.6786,0.6519,44.1195,0,0.0026,0.0063,0.1128,0.778,0,0.0604,0.4561,0.4752,0.3031,5.0235,0.0285,1.9369,47.2813,0.3048,0.0958,1.8193,3.3909,0.0038,0,0.0636,0.061,27.6657,19.3241,5.578,7.5684,0.1072,0,0,0,0.0011,0.02,0,0,0,0,0.0721,0.0824,0.001,0,0,0,0.1544,0.0204,0.0015,0.153,0.0536,0.0049,0,0.234,0.4855,0.3949,0.0059,0.0637,0,0,0,0,0.1312,0,0.0293,0.0101,0.0004,0.0376,0,0.6644,0,0,0,0.3805,0.0002,0,0.081,0,6.2341,4.5479,2.4347,0,0.0268,0.0013,2.4131,0,0.0422,4.967,1.0049,3.1269,9.2687,46.4522,0.068,2.9802,0.3275,0.6655,12.915,0.1149,0.3515,9,0,0,0.0474,0,286.2794,0.0009,101.4754,5.1697,472.9895,187.0254,22.0569,9,4.1074,3.2331,0.0549,1.0045,9,0.7429,6.5356,0.0267,0,1.8445,9.2088,5.9763,0.0021,0.7097,8.854,0,4.8575,0.035,18.6248,0.0024,0.0004,0,0,0.0293,0,0.0107,0,0.0754,0,0
"Honduras",1994.2794,54.3971,0.2388,1.8743,1.4897,1.7374,14.1368,57.6464,5.2121,0.2061,0,0.9415,0.4349,0.3476,0.0288,150.6172,6.2592,131.5408,0,19.8066,9.3053,86.5831,113.4045,35.5549,82.4973,0,0.1662,15.6524,9.1159,76.1194,0.08,0.1147,24.2939,14.1297,2.5119,28.109,1.1126,18.29,35.6556,0.0047,31.2843,0,0,6.0859,20.1379,0,4.3313,28.8729,54.0101,0.7758,2.2571,0.19,0.1033,6.5651,0,0.0037,0.503,0.0621,0.4209,0,0.1564,0.7262,8.5411,0.0173,0.5345,0,5.6119,4.6161,0.4422,0.0124,1.5865,30.3535,0.7189,0.2642,0.0084,0.0003,5.5634,26.0019,0.8151,0.3497,0.0777,0,9,0,0,0,0.0084,0.0008,0,0.0278,0,0.8651,0.0131,0,0.0009,0,0.001,0.0247,0.0132,1.9544,0,0.0336,0,0.0017,0,0.2794,0.8355,0.0134,0.038,9,0,9,0.0205,9,0.179,0.0175,0.0011,0.0583,0,0.074,9,0.0125,0.0152,0,0.0052,9,0.0282,0,0.7116,0.0091,0.0059,0,0.0209,0.0937,0.3546,0.0043,0.1929,0.1958,0.2019,0.0894,3.568,0.1413,0.0082,0.0031,0.0357,0.0296,0.2914,0.0168,0.3294,0,9,0,0.0028,0.0019,46.7904,0.0093,20.6308,1.933,9.6478,98.0798,10.1608,0.0455,2.3779,0.2031,0,0.3272,9,0.0006,7.2956,9,0,0.0871,6.1355,0.2478,0.0152,1.1151,2.7009,0,4.5286,0,10.6917,0,0,9,0,0.0007,9,9,0,0,0,9
"El Salvador",796.4795,13.9615,1.8092,1.3158,0.2454,17.1981,2.5827,44.2339,1.1629,0,0.0029,0,0.012,0,0,266.8674,9.0722,53.5512,19.8066,0,19.608,55.3387,79.566,64.3121,131.7793,0.0311,0,160.9564,12.4367,116.6217,0.1303,0.0356,43.0022,27.1574,5.4844,56.1486,3.1741,5.8928,8.296,2.7741,23.5941,0,0,19.9683,50.8146,0,0.2418,47.9825,0.7487,4.6364,0.2911,13.2617,0,40.8958,0,0.0067,0,0.0218,0.2411,0,0,0.0047,0.4876,0.0656,1.1216,0,0.3596,4.3291,0.31,0.0003,0.1478,7.5863,1.9125,0,0.0892,9.0171,5.9898,11.2749,0.3741,16.0048,0.0042,0,9,0,9,0,0,0.02,0,0.007,0,0,0,9,9,9,0.1485,0.0001,0.0212,0.1896,0,0,9,9,0,0,0.0007,0,9,9,9,0,9,0,0,0,0.0004,0,0,0.7006,0,0,0,0,0.0085,0,0.0017,0,0.3337,0,0.0037,0.0045,0,1.4453,1.4724,0,2.2423,0,0.0315,0.0302,12.284,0.5596,0,0.0036,0,0.0537,1.385,0,0.0004,9,0,9,0,14.1966,106.1209,0,0,0,51.4679,117.8413,6.6678,9,1.4618,0.7687,9,0.4785,0,9,14.2699,0.0148,0,0.5143,4.8961,6.7649,0,0.3254,4.469,0,5.9205,0,11.3136,9,0,0,0,0,0,0,0,0,0,9
"Nicaragua",333.2325,16.7216,15.4733,0.0265,0.1028,11.9676,1.2159,22.0436,0.0057,0.0108,0,0,0,0,9,118.0385,0.0004,107.1074,9.3053,19.608,0,116.9889,14.6277,8.2848,182.7208,0,0.0053,25.9458,4.8777,50.0758,0.021,0.2785,8.425,8.164,0.3889,0.187,2.034,1.8506,6.9639,0.0246,4.6472,0,0,7.4994,9.556,0,0.1634,30.375,0.0903,0.9447,0.0968,0.2199,0,3.541,0,0.023,0,0,0.0401,0,0,0.0264,0.1921,0.0394,0.028,0,0.5069,3.7099,0.07,0.606,0.0255,8.7055,0.2118,0,9,0,2.0023,31.1976,0.4063,0.8469,0.0082,0,0,0,0,0,9,0,0,0.0088,0.0011,0.0034,9.0007,9,9,0,0,0.0035,0.3271,0.7255,9,0.0122,9,0.0023,0,0.0014,0.0033,0.0012,9.0014,0.0003,0,0,0,0,9,0,0.0536,0.0002,9,0.0758,0,0,0,0,0.0006,9,0.0155,9,0.0115,0.0001,0.0497,0.0025,0.0009,0.0104,2.2079,9,0.0886,0.0177,0.0109,0.027,3.1111,0.2238,0,9,0,0,0.0653,0,0,0,9,0,0,2.1032,86.0605,9,17.6804,4.9822,24.0862,76.0924,10.7885,9,0.1527,0.0436,0,0.4266,9,0,7.6009,0.0009,9,0.1429,5.7066,1.3275,0,0.3859,9.1231,0,1.3592,9,5.2276,0,0,0,0,0,9,0,0,0,0,9.0053
"Costa Rica",335.5325,157.902,4.2628,8.0374,4.7506,77.6929,48.3737,0.9918,3.8671,0.5804,0.4307,0.745,0.5256,0.2105,0.0894,263.3903,4.3644,149.4006,86.5831,55.3387,116.9889,0,35.074,193.6197,240.0743,2.3587,0.452,10.8716,0.759,156.1391,0.1983,0.0759,71.1341,32.0746,2.638,633.2352,17.6672,920.393,255.3991,0.1703,156.276,0,0,9.6011,78.368,0,46.6159,155.0886,11.5965,4.9833,61.5361,190.0332,0.3774,6.9255,0,0.2677,0.7243,1.5113,2.1307,0,0.0019,2.3884,5.544,0.2951,1.9099,0.0835,7.1499,9.2819,1.6393,0.1801,1.7301,7.6485,0.219,0.0799,0,0.0018,13.0693,28.6252,35.8876,2.7492,2.1839,0,0.0027,9.0001,0,9.0032,0,0,0,0,0,0.0225,0.0025,0.1686,0,0.0041,0.2064,0,2.1274,0.5566,0,0.0226,0.0007,0.0275,0,0.0117,0.0427,0,0.0003,0,0,0,0,0,0.0574,0.0202,4.3276,0,0.2499,17.1792,0,0,0.0064,0,0.0271,0,0.0858,0.006,0.3938,0.1722,0.1868,0.0011,0,0.0065,26.3931,0,0.1474,0.1146,0.8856,0.1164,33.9906,3.8958,0,0.0895,0.0017,0.1564,1.2993,0.1588,0.1371,9,9,0.1134,0,0.0198,694.4857,0.0177,27.8803,1.4076,37.1019,100.5548,7.0993,9.0001,1.0275,0.6457,0.2931,0.201,0.0074,0.0166,3.4717,0.0735,0,0.1656,233.2692,65.9717,9,15.0026,3.6429,0,12.1297,0,0.6107,0,0,0,9,0.0053,0,0,0,0,0,0.0167
"Panama",777.6634,13.41,0.0961,0.5599,18.2478,130.9981,33.5041,17.2007,1.8757,0,0,1.2828,1.1502,0,10.4361,77.6062,0.1601,302.9653,113.4045,79.566,14.6277,35.074,0,101.767,85.2375,0.0666,2.5682,323.0945,101.6516,87.9479,4.3763,0.5561,35.338,19.4316,0.9364,15.5968,6.5423,0.184,38.7763,13.9833,0.8093,0,0,23.1742,2.1681,0,13.4414,135.364,65.1879,4.9113,4.07,10.7063,7.4629,46.0778,0,0.4069,0.0805,0.1359,1.0986,0,9,0.2122,32.5903,0.1377,0.705,0,0.3892,2.3966,2.0637,2.6389,5.3892,4.0513,0.2443,0.2889,0.8784,0.0721,0.2229,37.2872,11.8938,20.7757,1.5546,0,9,9,9,0,0,0.0103,0.0345,0,0.002,1.4738,0.0006,9,9,0,0.705,0.4219,0.1412,223.6585,0,9,0,0,0,0.0324,0.0049,0.0097,9,0,9,0,0,0,0.1308,0,0,0,0,0.589,0,0,0,0,1.5589,0,0.1047,0,4.4524,0,0.0685,0.0788,0.659,0,18.5732,0,0.0508,0.3707,0.1077,0.3841,7.9723,0.0293,0,0.0833,0,0.5088,0,0,0,0,0,0,0,0.4052,20.6989,0,12.6288,0,115.3223,90.7224,6.9507,9,0.2225,1.2522,9,0.2435,1.0205,9,55.7455,0.1026,9,4.3738,10.9401,4.0025,0.0458,4.4855,17.1731,0,2.4053,0,15.0824,9,0,0,0,0,0,0,0,0,0,0
"Colombia",2762.8599,12.6832,41.6449,60.9416,49.5095,324.5343,34.8645,73.3037,4.648,1.3436,0.4272,1.5271,2.8942,3.6725,0.2396,282.9835,1.2569,89.5714,35.5549,64.3121,8.2848,193.6197,101.767,0,13.7913,3.3835,2.9084,498.5146,215.4806,644.692,146.1939,63.1171,56.876,231.7726,18.4168,211.2647,38.2169,204.9628,265.8862,1.062,187.435,0,0,127.8052,3.0293,0,90.5739,105.2907,8.6268,37.7593,9.7486,28.1952,3.1777,120.595,0,0.5669,0.0032,1.1522,12.6804,0,0.0908,4.3152,3.9097,0.4355,6.53,0.0846,0.0197,20.3886,0.9891,14.7793,0.4907,11.2815,4.9545,0.0133,0.0383,0.0165,10.5105,42.9983,33.3089,84.7009,0.0727,0,0,0.0321,0.1698,0.6192,0.0293,1.8383,0.3613,5.6482,0.3458,0.0978,3.1756,14.3422,4.3917,0.0003,2.4126,0.3963,2.1706,0.2596,0.0147,0,0.0623,14.6933,0.0139,0.1807,1.3906,0.0409,0.0104,0.0123,0,0.0032,0.0006,0.0022,0.0545,0.1714,0,0.8602,0,34.258,0.0043,0,0.0222,0.0025,0.1379,0,0.2864,0,9.9337,4.9875,7.0713,8.9378,0.0482,0.0346,64.0341,0.1089,0.6519,6.3262,1.8484,0.4777,36.4963,1.2745,0.0093,0.5863,0.3599,0.1508,0.3726,0.033,0.1434,0.0005,0,0.0022,0.0119,3.7975,635.6618,0.019,108.2727,17.764,254.7689,405.3175,101.2529,0.1666,7.2145,0.2133,0.1476,2.5244,0.0071,0.0001,47.5082,0.0144,0.0216,4.6919,59.0378,21.7232,0,1.5327,56.0352,0,29.7234,0,0.2335,0,0,0,0,0.294,0,0,0,0.0652,0,0
"Venezuela",15307.103,364.8409,68.5604,92.9314,13.957,257.3168,41.6977,392.1331,2.926,0.6378,1.3651,18.9132,1.7358,0.871,0,230.652,0.9637,24.6822,82.4973,131.7793,182.7208,240.0743,85.2375,13.7913,0,4.9338,1.0106,281.9703,100.4517,249.3602,57.3829,7.6666,10.1199,221.7754,37.0638,39.0201,20.7644,91.6847,85.5929,1.7154,155.311,0,0,66.703,4.7241,0,22.1024,49.396,4.122,69.4487,1.333,1.828,0.09,69.2882,0,0.0152,0.2081,0.0001,0.2988,0,0,0.4693,13.0702,0.0038,14.1573,0.0112,7.71,13.4672,0.275,0.0268,3.2721,16.4169,1.1787,0.2602,0.001,0.0012,32.9059,99.9585,1.7942,19.7283,0.5634,0,9,0,0,0,0.021,1.1627,0.015,0,0.1841,8.1252,0.0219,0,6.618,0,0.0077,0.1909,6.306,7.1675,0,0,0,0,0,0.0602,0.0313,0.0286,9,0,0,0,0.011,0,0.0014,0.001,0.04,0,0,5.8141,0.0212,0,0,0,0.0084,0,0.0423,0,32.2928,0.2057,0.2463,0.0067,0.8196,0.44,2.8372,0,0.4329,0.4924,0.7364,0.0617,11.652,0.8428,0.1541,0.0917,0.286,19.5265,1.322,0.0391,0.016,0,0,0,0,0.0828,350.5704,9.0003,0,0.2175,56.806,14.7684,21.819,0,0.6613,0.121,0,0.0409,0,9,3.1533,0.001,0,5.683,4.3086,49.8373,0.012,0.1065,21.857,0,3.5285,0,54.2829,0,0,0,0,0,0,0,0,0,0,0
"Guyana",7.08,151.9045,0.0116,20.6281,2.2221,0.7089,24.9023,92.498,5.4708,2.3371,3.408,5.314,1.4961,4.5247,0.1949,0,0.1877,0.3704,0,0.0311,0,2.3587,0.0666,3.3835,4.9338,0,1.4781,0.5071,1.4661,10.6247,0.0793,0,0.2094,1.6245,0,43.3499,5.1023,2.0168,38.4924,2.9341,1.3757,0,0,0.7407,2.5557,0,41.3634,0.1727,0.1472,0.0946,0.0156,0.2615,0.0267,62.1552,0,0.1285,0,0,0.0057,0,0,0.0006,0.2227,0.0712,0.0007,9,0.011,0.0566,0.056,0,0.0012,2.2199,0,0,9,9.0223,3.8795,1.8072,0.651,1.2387,0.0007,0,0,0,0,0,9,0,0.0229,9,0,0.0018,9,9,0,0,0.3601,0.0956,0,0.7686,0,0,0,0,0,0.025,0.1126,0.0668,9,0,0,0,0,0,0,0,0,0,0,0.5496,0.4072,0,0,0,0.0021,0,0.0001,0,0.0041,0.0018,4.2592,0,0,0.008,1.939,0,0.0644,0,0.0049,0,0,0.3193,0,0,0.0006,0,0,0,9,0,0,0,0,0.0251,19.4584,0,1.7634,7.2667,1.987,12.9614,4.5985,0,0.611,0,0,1.9778,0,0,1.4435,9,0,0,0.5624,0.5298,0,0.1394,0.8863,0,3.9125,0.0066,4.318,0,0,0,0,0,0,0,0,0,0,0
"Suriname",78.4163,3.0172,0.002,0.0001,0.2936,0.1328,7.183,14.4039,10.3093,0.2632,0.0002,0.0039,0.0115,1.9165,0,1.4127,0.0297,0.1688,0.1662,0,0.0053,0.452,2.5682,2.9084,1.0106,1.4781,0,0.0171,0.1102,6.796,0.0085,0.0066,0.2134,0.4849,0.4627,0.8251,0.3732,34.0092,76.5324,0.0025,62.4425,0,0,1.2936,0.5988,0,0.2402,0.4522,1.6118,0.0247,0.0435,0.043,0,27.1756,0,0.0391,0.0386,0,0.0608,0,0,0.0294,0.0063,0.1573,0.0084,9,0,2.5906,0,0,0.0567,0.0048,0,0,9,0,0.0264,1.0526,115.8908,0.0796,29.1712,0,0,0,0,0.0105,0.0128,0,0,9,0,0,0,9,0.0237,0.0426,0.0042,0.0024,0.0011,0.4726,0,0,0,0,0.0026,0.0006,9,0.0021,0,0,0,0,9,0,0,0.0096,0,0.0004,0,0.1088,0.0121,0,0,0,0.0002,0,0,0,0.0357,0,0.0412,0,0,0,0.2132,9,0.3624,0,0.0311,0,0.0004,0.0385,0,9,0.0167,0,45.975,0.0003,9,0,0,0,0,0,7.4181,0,1.4451,0.8571,0.0521,5.796,0.0043,9,0.0197,0,0,0.0066,9,0,0.044,0,0,0.0162,0.1711,0.4307,9,0.279,0.9493,0,0.1525,0,0.0037,9,0,0,0,0,0,0,0,0,0,0
